Codigo Inventario,Registro Contable,Fecha Movimiento,Cod. Almacén,Nom. Almacen,Cod. Producto,Nombre Producto,Cod. Comercial,Codigo Unidad Medida,Nombre Unidad Medida,Clase,Sub Clase,Sub Sub Clase,Marca,Temporada,Tipo Operacion,Nombre Tipo Operacion,Cod. Ref,Cod. Tipo Documento,Tipo Documento,Nro. Serie,Nro. Documento,Cod. Doc. Final,Nro. Serie Doc. Final,Nro. Doc. Final,Movimiento,Unid. Medida Registro,Cantidad,Factor,Unidad Medida Base,Cantidad Entrada,Costo Entrada,Total Entrada,Cantidad Salida,Costo Salida,Total Salida,Saldo Cantidad,Saldo Costo,Saldo Total,U.M. Sin Convertir,Cantidad Sin Convertir,Cantidad Secundaria Entrada,Cantidad Secundaria Salida,Saldo Cantidad Secundaria,Tipo Existencia,Nombre Existencia,Cod. Centro Costos,Nombre Centro Costos,Cod. Sub Centro Costos,Nombre Sub Centro Costos,Cod. Sub Sub Centro Costos,Nombre Sub Sub Centro Costos,Magen Venta,Numero de Documento Auxiliar,Nombre Auxiliar
INV000301251,INPR_LD04-00860,2025-04-19 08:11:28.373000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,14,1,Unidades,14,19.82273,277.51822,0,0,0,193.199,19.82274006076636,3829.733557,UND,14,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000247680,INPR_LD04-00059,2025-04-19 09:42:21.483000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,9,1,Unidades,0,0,0,9,20.743029,186.687261,119,24.386536285714286,2901.997818,UND,9,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247680,INPR_LD04-00059,2025-04-19 09:42:21.483000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,9,1,Unidades,9,19.82273,178.40457,0,0,0,144.022,19.822731534071185,2854.909441,UND,9,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247689,INPR_LD04-00064,2025-04-19 10:11:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,9,1,Unidades,0,0,0,9,20.72927,186.56343,110,24.685767163636363,2715.434388,UND,9,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247689,INPR_LD04-00064,2025-04-19 10:11:00,A11,ALMACEN VENTAS,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,9,1,Unidades,9,19.82273,178.40457,0,0,0,46,19.880217173913046,914.48999,UND,9,0,0,-1,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247688,INPR_LD04-00063,2025-04-19 12:25:44.573000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,20.724707,62.174121,107,24.796824925233647,2653.260267,UND,3,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247688,INPR_LD04-00063,2025-04-19 12:25:44.573000,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,65.863,19.82273116924525,1305.584543,UND,3,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301253,INPR_LD04-00862,2025-04-20 08:24:06.273000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,10,1,Unidades,0,0,0,10,20.709749,207.09749,97,25.218172958762885,2446.162777,UND,10,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000301253,INPR_LD04-00862,2025-04-20 08:24:06.273000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,10,1,Unidades,10,19.82273,198.2273,0,0,0,137.569,19.822744855308972,2726.995187,UND,10,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000247835,INPR_LD04-00075,2025-04-20 14:49:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,6,1,Unidades,0,0,0,6,20.700864,124.205184,91,25.516017505494506,2321.957593,UND,6,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247835,INPR_LD04-00075,2025-04-20 14:49:00,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,6,1,Unidades,6,19.82273,118.93638,0,0,0,122.596,19.822748931449638,2430.189728,UND,6,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247829,INPR_LD04-00073,2025-04-20 14:56:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,6,1,Unidades,0,0,0,6,20.692068,124.152408,85,25.856531588235296,2197.805185,UND,6,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247829,INPR_LD04-00073,2025-04-20 14:56:00,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,6,1,Unidades,6,19.82273,118.93638,0,0,0,199.199,19.822739757729707,3948.669937,UND,6,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247836,INPR_LD04-00076,2025-04-20 15:00:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,20.684799,103.423995,80,26.179764875,2094.38119,UND,5,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247836,INPR_LD04-00076,2025-04-20 15:00:00,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,70.863,19.822731086744845,1404.698193,UND,5,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247750,INPR_LD04-00068,2025-04-21 08:18:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,6,1,Unidades,0,0,0,6,20.676164,124.056984,74,26.626002783783782,1970.324206,UND,6,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247750,INPR_LD04-00068,2025-04-21 08:18:00,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,6,1,Unidades,6,19.82273,118.93638,0,0,0,205.199,19.822739472414582,4067.606317,UND,6,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301265,INPR_LD04-00865,2025-04-21 10:08:58.890000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,20.671868,62.015604,71,26.877585943661973,1908.308602,UND,3,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020103,COSTO DE COMPRA,0,,
INV000301265,INPR_LD04-00865,2025-04-21 10:08:58.890000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,140.569,19.822744538269465,2786.463377,UND,3,0,0,0,01,MERCADERÍA,02,TIENDA GRAU,0201,VENTA GRAU,020103,COSTO DE COMPRA,0,,
INV000301266,INPR_LD04-00866,2025-04-21 10:11:30.740000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,20.670439,20.670439,70,26.96625947142857,1887.638163,UND,1,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301266,INPR_LD04-00866,2025-04-21 10:11:30.740000,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,71.863,19.822731071622393,1424.520923,UND,1,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301276,INPR_LD04-00871,2025-04-21 10:28:37.183000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,20.663351,103.316755,65,27.451098584615384,1784.321408,UND,5,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000301276,INPR_LD04-00871,2025-04-21 10:28:37.183000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,149.022,19.822731482599885,2954.023091,UND,5,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000300590,INPR_LD04-00743,2025-04-21 13:30:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,44,1,Unidades,44,28.0061655,1232.271282,0,0,0,109,27.67516229357798,3016.59269,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000247795,INPR_LD04-00071,2025-04-21 16:00:29.607000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,7,1,Unidades,0,0,0,7,21.155896,148.091272,102,28.122562921568626,2868.501418,UND,7,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247795,INPR_LD04-00071,2025-04-21 16:00:29.607000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,7,1,Unidades,7,19.82273,138.75911,0,0,0,156.022,19.82273141608235,3092.782201,UND,7,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247838,INPR_LD04-00077,2025-04-22 08:35:58.233000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,4,1,Unidades,0,0,0,4,21.147577,84.590308,98,28.407256224489796,2783.91111,UND,4,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247838,INPR_LD04-00077,2025-04-22 08:35:58.233000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,4,1,Unidades,4,19.82273,79.29092,0,0,0,160.022,19.822731380685156,3172.073121,UND,4,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247839,INPR_LD04-00078,2025-04-22 08:38:38.660000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,3,1,Unidades,0,0,0,3,21.141367,63.424101,95,28.636705357894737,2720.487009,UND,3,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247839,INPR_LD04-00078,2025-04-22 08:38:38.660000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,3,1,Unidades,3,19.82273,59.46819,0,0,0,143.569,19.82274423447959,2845.931567,UND,3,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301268,INPR_LD04-00867,2025-04-22 10:14:54.137000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,7,1,Unidades,0,0,0,7,21.127034,147.889238,88,29.234065579545458,2572.597771,UND,7,0,0,0,01,MERCADERÍA,03,TIENDA REAL,0301,VENTA REAL,030103,COSTO DE COMPRA,0,,
INV000301268,INPR_LD04-00867,2025-04-22 10:14:54.137000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,7,1,Unidades,7,19.82273,138.75911,0,0,0,212.199,19.822739159939488,4206.365427,UND,7,0,0,0,01,MERCADERÍA,03,TIENDA REAL,0301,VENTA REAL,030103,COSTO DE COMPRA,0,,
INV000301278,INPR_LD04-00873,2025-04-22 10:35:27.657000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,21.12499,21.12499,87,29.327273344827585,2551.472781,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000301278,INPR_LD04-00873,2025-04-22 10:35:27.657000,A06,ALMACEN CHALAN MEGA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,72.863,19.822731056915032,1444.343653,UND,1,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000300591,INPR_LD04-00744,2025-04-22 14:00:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,31,1,Unidades,31,31.7504036,984.262512,0,0,0,118,29.96385840677966,3535.735292,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000301308,INPR_LD04-00888,2025-04-22 15:52:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,8,1,Unidades,0,0,0,8,21.596838,172.774704,110,30.57236898181818,3362.960588,UND,8,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,20102351038,EL CHALAN SAC
INV000301308,INPR_LD04-00888,2025-04-22 15:52:00,A15,ALMACEN MANCORA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,8,1,Unidades,8,19.82273,158.58184,0,0,0,21.225,19.822731166077737,420.737469,UND,8,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,20102351038,EL CHALAN SAC
INV000247947,INPR_LD04-00083,2025-04-23 08:18:24.183000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,21.583658,107.91829,105,31.000402838095237,3255.042298,UND,5,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247947,INPR_LD04-00083,2025-04-23 08:18:24.183000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,165.022,19.822731338851792,3271.186771,UND,5,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000248015,INPR_LD04-00089,2025-04-23 09:00:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,8,1,Unidades,0,0,0,8,21.562818,172.502544,97,31.778760350515462,3082.539754,UND,8,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000248015,INPR_LD04-00089,2025-04-23 09:00:00,A11,ALMACEN VENTAS,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,8,1,Unidades,8,19.82273,158.58184,0,0,0,54,19.871700555555556,1073.07183,UND,8,0,0,-1,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247956,INPR_LD04-00086,2025-04-23 09:11:09.797000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,21.560217,21.560217,96,31.88520351041667,3060.979537,UND,1,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000247956,INPR_LD04-00086,2025-04-23 09:11:09.797000,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,213.199,19.822739116975217,4226.188157,UND,1,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301270,INPR_LD04-00868,2025-04-23 10:18:24.927000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,1,1,Unidades,0,0,0,1,21.55762,21.55762,95,31.993914915789475,3039.421917,UND,1,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301270,INPR_LD04-00868,2025-04-23 10:18:24.927000,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,1,1,Unidades,1,19.82273,19.82273,0,0,0,123.596,19.822748778277614,2450.012458,UND,1,0,0,0,01,MERCADERÍA,01010101,GENERAL,01010101,GENERAL,01010101,GENERAL,0,,
INV000301275,INPR_LD04-00870,2025-04-23 10:24:17.533000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,2,1,Unidades,0,0,0,2,21.552441,43.104882,93,32.21846274193548,2996.317035,UND,2,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000301275,INPR_LD04-00870,2025-04-23 10:24:17.533000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,2,1,Unidades,2,19.82273,39.64546,0,0,0,145.569,19.822744038909384,2885.577027,UND,2,0,0,0,01,MERCADERÍA,07,FABRICA,0704,COSTO DE COMPRA,070401,COSTO DE COMPRA,0,,
INV000300592,INPR_LD04-00745,2025-04-23 13:00:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,54,P TERMINADO CREMOLADAS,,  ,,,,,,,Entrada,UND,23,1,Unidades,23,38.4189795,883.636528,0,0,0,116,33.44787555172414,3879.953564,,,0,0,0,01,MERCADERÍA,07,FABRICA,0701,CREMOLADAS,070106,COSTO DE COMPRAS,0,,
INV000248024,INPR_LD04-00091,2025-04-24 08:48:55.517000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,22.097387,110.486935,111,33.95915881981982,3769.466629,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248024,INPR_LD04-00091,2025-04-24 08:48:55.517000,A02,ALMACEN CHALAN PLAZA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,5,1,Unidades,5,19.82273,99.11365,0,0,0,170.022,19.822731299478892,3370.300421,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248026,INPR_LD04-00092,2025-04-24 08:52:06.170000,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,8,1,Unidades,0,0,0,8,22.071353,176.570824,103,34.88248354368932,3592.895805,UND,8,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248026,INPR_LD04-00092,2025-04-24 08:52:06.170000,A03,ALMACEN CHALAN GRAU,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,8,1,Unidades,8,19.82273,158.58184,0,0,0,153.569,19.822743307568587,3044.158867,UND,8,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248033,INPR_LD04-00095,2025-04-24 09:16:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,7,1,Unidades,0,0,0,7,22.048803,154.341621,96,35.81827275,3438.554184,UND,7,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248033,INPR_LD04-00095,2025-04-24 09:16:00,A04,ALMACEN CHALAN REAL,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,7,1,Unidades,7,19.82273,138.75911,0,0,0,220.199,19.8227388271518,4364.947267,UND,7,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248034,INPR_LD04-00096,2025-04-24 09:23:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,7,1,Unidades,0,0,0,7,22.026478,154.185346,89,36.903020651685395,3284.368838,UND,7,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248034,INPR_LD04-00096,2025-04-24 09:23:00,A05,ALMACEN CHALAN OPEN,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Entrada,UND,7,1,Unidades,7,19.82273,138.75911,0,0,0,130.596,19.822747771754113,2588.771568,UND,7,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
INV000248035,INPR_LD04-00097,2025-04-24 09:29:00,A13,ALMACEN DE PT - FABRICA,PD00489,CREMOLADA X BOLSA MARACUYA,,07,Unidades,CREMOLADAS,0,0,GLORIA,,17,Otros,,  ,,,,,,,Salida,UND,5,1,Unidades,0,0,0,5,22.010647,110.053235,84,37.78947146428571,3174.315603,UND,5,0,0,0,01,MERCADERÍA,01,TIENDA PLAZA,0101,VENTA PLAZA,010101,MANO DE OBRA DIRECTA,0,,
